Dominio;Evento;Datos;Ubicación;Fecha;Velocidad;Latitud;Longitud;
"AA599MH";"Reporte por tiempo";"";"Kennedy & Brown, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 11:35:15";"0";"-39,28545";"-65,66279";""
"AA599MH";"Reporte por tiempo";"";"Kennedy & Brown, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 11:34:46";"0";"-39,28545";"-65,66279";""
"AA599MH";"Reporte por tiempo";"";"Kennedy & Brown, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 11:34:16";"7";"-39,28573";"-65,66247";""
"AA599MH";"Cambio de curso";"";"Kennedy & Urquiza, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 11:33:56";"7";"-39,28605";"-65,66216";""
"AA599MH";"Reporte por tiempo";"";"RN22 & Mirta Isabel Amestoy, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 11:33:45";"13";"-39,28604";"-65,66191";""
"AA599MH";"Reporte por tiempo";"";"RN22 & Argentina, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 11:33:16";"16";"-39,28637";"-65,66108";""
"AA599MH";"Reporte por tiempo";"";"RN22, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 11:32:45";"57";"-39,28799";"-65,65778";""
"AA599MH";"Cambio de curso";"";"RN22, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 11:32:38";"55";"-39,28819";"-65,65633";""
"AA599MH";"Reporte por tiempo";"";"RN22, Choele Choel,Avellaneda,Río Negro,Argentina ";"2019-05-26 11:32:16";"53";"-39,28759";"-65,65254";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 13.53 km Luis Beltran, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:31:45";"64";"-39,28607";"-65,6468";""
"AA599MH";"Reporte por tiempo";"";"RN22 a 14.24 km Luis Beltran, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:31:15";"68";"-39,28527";"-65,6405";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:30:46";"76";"-39,28319";"-65,63402";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:30:16";"76";"-39,28104";"-65,62714";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:29:45";"76";"-39,27882";"-65,62004";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:29:15";"75";"-39,27667";"-65,61317";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:28:46";"76";"-39,2753";"-65,60627";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:28:16";"76";"-39,27398";"-65,59905";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:27:45";"76";"-39,27266";"-65,59183";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:27:14";"76";"-39,27129";"-65,58437";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:26:44";"76";"-39,26997";"-65,57716";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:26:15";"76";"-39,26869";"-65,57018";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:25:45";"76";"-39,26737";"-65,56297";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:25:15";"76";"-39,26605";"-65,55577";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:24:44";"76";"-39,26468";"-65,54834";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:24:15";"76";"-39,26339";"-65,54137";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:23:44";"76";"-39,26203";"-65,53394";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:23:15";"76";"-39,26075";"-65,52698";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:22:45";"76";"-39,25942";"-65,51978";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:22:14";"76";"-39,25805";"-65,51233";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:21:44";"76";"-39,25672";"-65,50511";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:21:15";"76";"-39,25544";"-65,49814";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:20:45";"76";"-39,25412";"-65,49093";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:20:14";"76";"-39,25275";"-65,48349";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:19:44";"76";"-39,25143";"-65,47627";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:19:14";"76";"-39,2501";"-65,46908";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:18:45";"76";"-39,24882";"-65,46211";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:18:15";"76";"-39,2475";"-65,45491";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:17:44";"76";"-39,24613";"-65,44747";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:17:15";"76";"-39,24485";"-65,4405";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:16:44";"76";"-39,24347";"-65,43306";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:16:15";"76";"-39,24218";"-65,42609";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:15:44";"76";"-39,24081";"-65,41864";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:15:14";"76";"-39,23948";"-65,41143";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:14:45";"76";"-39,23819";"-65,40446";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:14:14";"76";"-39,23681";"-65,39701";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:13:45";"76";"-39,23552";"-65,39005";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:13:15";"76";"-39,23419";"-65,38284";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:12:44";"76";"-39,23281";"-65,37539";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:12:14";"76";"-39,23148";"-65,36818";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:11:45";"76";"-39,23015";"-65,36099";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:11:15";"76";"-39,22886";"-65,35402";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:10:45";"76";"-39,22752";"-65,34683";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:10:14";"76";"-39,22615";"-65,33939";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:09:44";"76";"-39,22482";"-65,33218";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:09:15";"76";"-39,22353";"-65,32523";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:08:45";"76";"-39,22218";"-65,31803";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:08:15";"76";"-39,22084";"-65,31083";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:07:44";"76";"-39,21947";"-65,30339";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:07:14";"76";"-39,21813";"-65,29619";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:06:45";"76";"-39,21683";"-65,28922";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:06:14";"76";"-39,21545";"-65,28179";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:05:44";"76";"-39,2141";"-65,27459";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:05:15";"76";"-39,2128";"-65,26763";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:04:44";"76";"-39,21141";"-65,26018";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:04:15";"76";"-39,21011";"-65,25322";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:03:45";"76";"-39,20873";"-65,24578";""
"AA599MH";"Reporte por tiempo";"";"RN22, Avellaneda,Río Negro,Argentina ";"2019-05-26 11:03:14";"76";"-39,2074";"-65,23858";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 11:02:44";"73";"-39,20607";"-65,23142";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 11:02:14";"76";"-39,20475";"-65,22437";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 11:01:45";"76";"-39,20345";"-65,21742";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 11:01:15";"76";"-39,20211";"-65,21022";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 11:00:44";"76";"-39,20073";"-65,20278";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 11:00:14";"76";"-39,19938";"-65,19558";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:59:45";"76";"-39,19805";"-65,18837";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:59:15";"76";"-39,19674";"-65,18142";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:58:45";"76";"-39,1954";"-65,17422";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:58:14";"76";"-39,194";"-65,16678";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:57:44";"76";"-39,19264";"-65,15957";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:57:15";"76";"-39,19135";"-65,15262";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:56:44";"76";"-39,18996";"-65,14519";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:56:14";"76";"-39,18861";"-65,138";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:55:45";"76";"-39,18726";"-65,1308";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:55:14";"76";"-39,18592";"-65,12361";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:54:45";"76";"-39,18462";"-65,11666";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:54:14";"76";"-39,18322";"-65,10922";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:53:44";"76";"-39,18187";"-65,10203";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:53:15";"76";"-39,18057";"-65,09508";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:52:44";"76";"-39,17917";"-65,08766";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:52:15";"76";"-39,17787";"-65,0807";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:51:45";"76";"-39,17647";"-65,07327";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:51:14";"76";"-39,17512";"-65,06608";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:50:44";"76";"-39,17375";"-65,05889";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:50:14";"76";"-39,1724";"-65,0517";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:49:45";"76";"-39,1711";"-65,04475";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:49:15";"76";"-39,16975";"-65,03757";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:48:44";"76";"-39,16836";"-65,03014";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:48:14";"76";"-39,16697";"-65,02295";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:47:45";"76";"-39,16562";"-65,01577";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:47:14";"76";"-39,16426";"-65,00858";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:46:45";"76";"-39,16293";"-65,00163";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:46:15";"76";"-39,16154";"-64,99421";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:45:44";"75";"-39,16017";"-64,98703";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:45:15";"76";"-39,15884";"-64,98011";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:44:44";"76";"-39,15744";"-64,97268";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:44:14";"76";"-39,15609";"-64,96549";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:43:45";"76";"-39,15473";"-64,95831";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:43:14";"76";"-39,15338";"-64,95112";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:42:45";"76";"-39,15206";"-64,94418";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:42:15";"76";"-39,15066";"-64,93674";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:41:44";"76";"-39,1493";"-64,92956";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:41:15";"76";"-39,14798";"-64,92261";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:40:44";"76";"-39,14657";"-64,91518";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:40:15";"76";"-39,14526";"-64,90823";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:39:45";"76";"-39,14386";"-64,90081";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:39:14";"76";"-39,1425";"-64,89362";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:38:44";"76";"-39,14114";"-64,88643";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:38:15";"76";"-39,13979";"-64,87927";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:37:45";"76";"-39,13847";"-64,87232";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:37:15";"76";"-39,1371";"-64,86514";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:36:44";"76";"-39,1357";"-64,85772";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:36:14";"76";"-39,13434";"-64,85054";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:35:45";"76";"-39,13298";"-64,84336";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:35:15";"76";"-39,13165";"-64,83641";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:34:44";"76";"-39,13024";"-64,82899";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:34:15";"76";"-39,12887";"-64,82182";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:33:44";"76";"-39,1275";"-64,81464";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:33:15";"76";"-39,12616";"-64,8077";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:32:44";"76";"-39,12475";"-64,80028";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:32:14";"76";"-39,12338";"-64,79309";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:31:45";"76";"-39,12202";"-64,78592";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:31:14";"76";"-39,12065";"-64,77875";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:30:45";"76";"-39,11934";"-64,77182";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:30:15";"76";"-39,1179";"-64,76441";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:29:44";"76";"-39,11654";"-64,75723";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:29:15";"76";"-39,11522";"-64,75028";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:28:44";"76";"-39,11381";"-64,74289";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:28:15";"76";"-39,1125";"-64,73595";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:27:45";"76";"-39,11108";"-64,72854";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:27:14";"76";"-39,1097";"-64,72135";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:26:44";"76";"-39,10832";"-64,71417";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:26:15";"76";"-39,10694";"-64,70699";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:25:45";"76";"-39,10563";"-64,70005";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:25:15";"76";"-39,10425";"-64,69287";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:24:44";"76";"-39,10283";"-64,68545";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:24:14";"76";"-39,10146";"-64,67828";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:23:45";"76";"-39,10008";"-64,6711";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:23:14";"76";"-39,0987";"-64,66392";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:22:45";"76";"-39,09737";"-64,65699";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:22:15";"76";"-39,09595";"-64,64956";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:21:44";"76";"-39,09456";"-64,6424";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:21:15";"76";"-39,09324";"-64,63546";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:20:44";"76";"-39,09181";"-64,62805";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:20:15";"76";"-39,09048";"-64,62112";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:19:45";"76";"-39,08906";"-64,61371";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:19:14";"76";"-39,08768";"-64,60655";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:18:45";"76";"-39,08634";"-64,59961";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:18:15";"76";"-39,08491";"-64,5922";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:17:44";"76";"-39,08353";"-64,58503";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:17:14";"76";"-39,08215";"-64,57787";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:16:44";"76";"-39,08077";"-64,5707";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:16:15";"76";"-39,07944";"-64,56377";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:15:45";"76";"-39,07802";"-64,55636";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:15:14";"76";"-39,07663";"-64,5492";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:14:44";"76";"-39,07525";"-64,54201";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:14:15";"76";"-39,07385";"-64,53484";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:13:44";"76";"-39,07245";"-64,52767";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:13:15";"76";"-39,07111";"-64,52074";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:12:45";"76";"-39,06968";"-64,51333";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:12:14";"76";"-39,0683";"-64,50616";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:11:45";"76";"-39,06691";"-64,49899";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:11:14";"76";"-39,06552";"-64,49183";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:10:44";"76";"-39,06413";"-64,48466";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:10:15";"76";"-39,06274";"-64,47749";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:09:44";"76";"-39,06135";"-64,47033";""
"AA599MH";"Reporte por tiempo";"";"RN22, Pichi Mahuida,Río Negro,Argentina ";"2019-05-26 10:09:15";"76";"-39,06001";"-64,46341";""
